Row ID;Order ID;Data da Venda;Prioridade;Quantidade;Valor da Venda;Desconto;Forma de Envio;Lucro;Preço Unitário;Custo de Envio;Nome do Cliente;Cidade;CEP;Estado;Região;País;Segmento do Cliente;Categoria do Produto;Sub-Categoria do Produto;Nome do Produto;Embalagem;Margem;Data de Envio
4821;34246;07/10/10;Crítica;18;1888,02;0,03;Aéreo Normal;192,33;99,99;19,99;Thomas Seio;Goiânia;60062;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Máquinas de Escritório;AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting;Small Box;0,52;08/10/10
5687;40194;06/10/10;Não Especificada;16;2110,37;0;Transporte Rodoviário;-14,42;119,99;56,14;Barry Gonzalez;Vitória;20854;Espírito Santo;Sudeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Hewlett-Packard 2600DN Business Color Inkjet Printer;Jumbo Box;0,39;08/10/10
5688;40194;06/10/10;Não Especificada;34;1094,9105;0,02;Aéreo Normal;-112,12;35,99;5;Barry Gonzalez;Vitória;20854;Espírito Santo;Sudeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;Accessory27;Small Box;0,85;08/10/10
7706;55235;06/10/10;Baixa;33;2532,6175;0;Aéreo Normal;730,51;85,99;2,79;Jane Waco;Ribeirão Pires;45385;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;6340;Small Box;0,58;08/10/10
1968;14081;06/10/10;Alta;31;1476,12;0,03;Transporte Rodoviário;-1401,17;44,43;46,59;Alan Haines;São Paulo;13210;São Paulo;Sudeste;Brasil;Escritório em Casa;Mobiliário;Mesas;Hon 61000 Series Interactive Training Tables;Jumbo Box;0,67;07/10/10
5686;40194;06/10/10;Não Especificada;30;4506,85;0,1;Transporte Rodoviário;290,66;160,98;30;Barry Gonzalez;Vitória;20854;Espírito Santo;Sudeste;Brasil;Consumidor;Mobiliário;Cadeiras;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,62;07/10/10
6962;49764;03/10/10;Baixa;37;395,37;0,07;Aéreo Rápido;17,15;10,98;3,37;Benjamin Farhat;Maceió;85338;Alagoas;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Tesouras, réguas e aparadores;Fiskars® Softgrip Scissors;Small Pack;0,57;07/10/10
7829;55969;04/10/10;Média;37;2329,4;0,08;Aéreo Normal;189,77;64,98;6,88;Meg O'Connel;Cuiabá;63122;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Armazenamento e Organização;Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;Small Box;0,73;07/10/10
7626;54563;04/10/10;Crítica;24;523,56;0,01;Aéreo Normal;43,87;20,24;8,99;Fred Hopkins;Novo Gama;77840;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;DAX Metal Frame, Desktop, Stepped-Edge;Small Pack;0,46;06/10/10
8047;57475;04/10/10;Baixa;24;152,37;0,09;Aéreo Normal;-76,53;6,48;6,6;Tony Sayre;Maringá;36701;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 21;Small Box;0,37;06/10/10
4241;30150;04/10/10;Crítica;30;443,46;0,06;Aéreo Normal;193,12;15,57;1,39;Aaron Hawkins;São Paulo;08109;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Envelopes;Park Ridge™ Embossed Executive Business Envelopes;Small Box;0,38;05/10/10
3403;24260;03/10/10;Não Especificada;48;548,3;0,09;Aéreo Rápido;-47,92;11,97;4,98;Roger Barcio;Aracajú;83701;Sergipe;Nordeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Staples 6 Outlet Surge;Small Box;0,58;04/10/10
3473;24710;30/09/10;Baixa;3;22,06;0,05;Aéreo Normal;-15,60;4,98;7,44;Jonathan Howell;Formosa;77546;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1922;Small Box;0,36;04/10/10
4717;33573;04/10/10;Crítica;15;2272,56;0,06;Transporte Rodoviário;111,05;150,98;16,01;Vivek Grady;São Paulo;43221;São Paulo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;"Iceberg OfficeWorks 42"" Round Tables";Jumbo Box;0,7;04/10/10
4979;35426;03/10/10;Alta;5;53,01;0,08;Aéreo Normal;3,85;10,31;1,79;Phillina Ober;Feira de Santana;98002;Bahia;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""";Wrap Bag;0,38;04/10/10
5005;35686;02/10/10;Alta;48;313,52;0,05;Aéreo Normal;-254,68;6,48;9,17;Andrew Roberts;Feira de Santana;99352;Bahia;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1996;Small Box;0,37;04/10/10
5810;41187;30/09/10;Baixa;25;145,13;0,03;Aéreo Normal;-42,45;5,78;4,96;Edward Nazzal;Goianésia;76706;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1899;Small Box;0,36;04/10/10
7340;52292;03/10/10;Não Especificada;18;2379,15;0,06;Transporte Rodoviário;-261,77;130,98;30;Corey Catlett;Recife;92054;Pernambuco;Nordeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;Jumbo Drum;0,78;04/10/10
8045;57475;04/10/10;Baixa;34;554,88;0,06;Aéreo Normal;-145,33;15,99;13,18;Tony Sayre;Maringá;36701;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";Small Box;0,37;04/10/10
8046;57475;04/10/10;Baixa;48;309,65;0,04;Aéreo Normal;-79,81;6,54;5,27;Tony Sayre;Maringá;36701;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Wilson Jones® Four-Pocket Poly Binders;Small Box;0,36;04/10/10
8052;57478;03/10/10;Crítica;36;63,53;0,1;Aéreo Normal;-2,51;1,88;0,79;Greg Hansen;Erval Seco;28031;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Elásticos;Staples Pushpins;Wrap Bag;0,5;04/10/10
8119;57984;02/10/10;Alta;20;11829,4;0,07;Aéreo Normal;3899,72;599,99;24,49;Toby Carlisle;Erval Seco;37066;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Tecnologia;Copiadoras e fax;Hewlett Packard LaserJet 3310 Copier;Large Box;0,37;04/10/10
803;5764;02/10/10;Não Especificada;23;193,79;0,02;Aéreo Normal;-117,16;8,04;8,94;Daniel Lacy;Natal;84106;Rio Grande do Norte;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;Fellowes Twister Kit, Gray/Clear, 3/pkg;Small Box;0,4;03/10/10
1019;7457;30/09/10;Não Especificada;36;2300,45;0,02;Aéreo Normal;624,64;60,98;19,99;Eric Hoffmann;Curitiba;32712;Paraná;Sul;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";Small Box;0,38;03/10/10
1029;7489;30/09/10;Crítica;38;6900,13;0,01;Transporte Rodoviário;552,97;180,98;23,58;Kimberly Carter;Cuiabá;52402;Mato Grosso;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Estantes;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;Jumbo Box;0,74;03/10/10
5218;37127;02/10/10;Alta;19;178,44;0,03;Aéreo Normal;50,13;9,11;2,15;John Dryer;Florianópolis;30907;Santa Catarina;Sul;Brasil;Corporativo;Material de Escritório;Papel;"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""";Wrap Bag;0,4;03/10/10
8118;57984;02/10/10;Alta;6;192,99;0,07;Aéreo Rápido;-123,37;30,97;4;Toby Carlisle;Erval Seco;37064;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Tecnologia;Periféricos;Microsoft Multimedia Keyboard;Small Box;0,74;03/10/10
1020;7457;30/09/10;Não Especificada;46;548,11;0,04;Aéreo Normal;124,24;11,55;2,36;Eric Hoffmann;Curitiba;32712;Paraná;Sul;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Newell 309;Wrap Bag;0,55;02/10/10
2043;14535;01/10/10;Não Especificada;22;245,96;0,03;Aéreo Normal;-33,82;11,29;5,03;Gene Hale;Cuiabá;52761;Mato Grosso;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Armazenamento e Organização;X-Rack™ File for Hanging Folders;Small Box;0,59;02/10/10
5523;39140;27/09/10;Baixa;26;2268,91;0,02;Transporte Rodoviário;-624,29;81,94;55,81;Tonja Turnell;Feira de Santana;98037;Bahia;Nordeste;Brasil;Consumidor;Mobiliário;Estantes;O'Sullivan 5-Shelf Heavy-Duty Bookcases;Jumbo Box;0,6;02/10/10
5980;42375;01/10/10;Alta;45;138,45;0,03;Aéreo Rápido;24,34;2,94;0,7;Jas O'Carroll;São Paulo;44094;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Canetas e materiais de arte;Newell 338;Wrap Bag;0,58;02/10/10
6022;42690;28/09/10;Baixa;44;18697,24;0,02;Aéreo Normal;8918,74;420,98;19,99;Olvera Toch;Goianésia;53711;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;GBC DocuBind 200 Manual Binding Machine;Small Box;0,35;02/10/10
6023;42690;28/09/10;Baixa;48;786,13;0,04;Aéreo Normal;-236,12;16,74;7,04;Olvera Toch;Goianésia;53711;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Rogers® Profile Extra Capacity Storage Tub;Small Box;0,81;02/10/10
69;416;26/09/10;Baixa;20;1156,6715;0,01;Aéreo Rápido;88,52;65,99;7,69;Stuart Calhoun;São Paulo;43123;São Paulo;Sudeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;5190;Small Box;0,59;01/10/10
1466;10563;29/09/10;Crítica;50;312,42;0,08;Aéreo Normal;-90,42;6,48;5,4;Julia Barnett;Recife;94070;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 207;Small Box;0,37;01/10/10
2323;16741;30/09/10;Média;6;157,97;0,01;Aéreo Normal;-42,38;22,84;16,87;Nicole Hansen;Palmas;60130;Tocantins;Norte;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1982;Small Box;0,39;01/10/10
4151;29445;29/09/10;Alta;28;2531,35;0,09;Transporte Rodoviário;415,55;90,97;28;Harold Engle;Campo Grande;46952;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Lexmark Z55se Color Inkjet Printer;Jumbo Drum;0,38;01/10/10
4333;30884;26/09/10;Baixa;6;763,448;0,05;Transporte Rodoviário;-352,96;146,05;80,2;Carlos Meador;Vitória;04101;Espírito Santo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;BPI Conference Tables;Jumbo Box;0,71;01/10/10
4818;34244;29/09/10;Baixa;4;125,7;0,04;Aéreo Normal;-62,77;31,78;1,99;Duane Huffman;Formosa;78041;Goiás;Centro-Oeste;Brasil;Consumidor;Tecnologia;Periféricos;Memorex 4.7GB DVD-RAM, 3/Pack;Small Pack;0,42;01/10/10
5321;37829;29/09/10;Não Especificada;28;257,9;0;Aéreo Normal;-84,69;8,74;8,29;Eleni McCrary;Belo Horizonte;01821;Minas Gerais;Sudeste;Brasil;Corporativo;Material de Escritório;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Small Box;0,38;01/10/10
6384;45347;29/09/10;Média;41;24051,49;0,07;Aéreo Rápido;9791,04;599,99;24,49;Ritsa Hightower;Eldorado;74074;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Copiadoras e fax;Hewlett Packard LaserJet 3310 Copier;Large Box;0,37;01/10/10
550;3745;28/09/10;Baixa;38;1143,35;0,04;Aéreo Rápido;411,10;29,18;8,55;Erin Smith;Alexânia;77573;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black;Small Box;0,42;30/09/10
1465;10563;29/09/10;Crítica;38;10223,19;0,08;Aéreo Normal;2723,31;289,53;19,99;Julia Barnett;Recife;94070;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Hoover Upright Vacuum With Dirt Cup;Small Box;0,56;30/09/10
4637;32998;29/09/10;Não Especificada;13;1663,83;0,1;Transporte Rodoviário;-484,64;130,98;54,74;Guy Thornton;Cuiabá;65807;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Mobiliário;Estantes;O'Sullivan Elevations Bookcase, Cherry Finish;Jumbo Box;0,69;30/09/10
4913;34979;28/09/10;Crítica;15;609,97;0;Aéreo Normal;62,93;39,48;1,99;Quincy Jones;São Luís;88201;Maranhão;Nordeste;Brasil;Pequenas Empresas;Tecnologia;Periféricos;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;30/09/10
5809;41187;30/09/10;Baixa;9;52,93;0;Aéreo Normal;5,34;5,58;0,7;Edward Nazzal;Goianésia;77901;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Newell 314;Wrap Bag;0,6;30/09/10
6383;45347;29/09/10;Média;10;8704,08;0,05;Transporte Rodoviário;1034,54;880,98;44,55;Ritsa Hightower;Eldorado;74074;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Mobiliário;Estantes;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;Jumbo Box;0,62;30/09/10
2205;15906;27/09/10;Baixa;8;2174,96;0,05;Transporte Rodoviário;-223,89;264,98;17,86;Ross Baird;Curitiba;33160;Paraná;Sul;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Panasonic KX-P1131 Dot Matrix Printer;Jumbo Drum;0,58;29/09/10
3158;22661;26/09/10;Não Especificada;11;18,26;0,05;Aéreo Normal;-3,89;1,68;0,7;Dianna Vittorini;Maceió;85351;Alagoas;Nordeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Newell 308;Wrap Bag;0,6;29/09/10
4702;33505;25/09/10;Baixa;32;117,78;0,09;Aéreo Normal;20,82;4;1,3;Pete Armstrong;Eldorado;74601;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Papel;EcoTones® Memo Sheets;Wrap Bag;0,37;29/09/10
6010;42565;22/09/10;Baixa;33;283,8;0,04;Aéreo Normal;47,52;8,69;2,99;Joe Elijah;Maringá;72903;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl;Small Box;0,39;29/09/10
8250;59008;29/09/10;Crítica;39;3451,85;0,05;Transporte Rodoviário;1264,75;90,97;14;Lycoris Saunders;Erval Seco;28110;Rio Grande do Sul;Sul;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Lexmark Z54se Color Inkjet Printer;Jumbo Drum;0,36;29/09/10
931;6753;26/09/10;Baixa;7;53,14;0,04;Aéreo Normal;14,57;6,64;4,95;Robert Barroso;Recife;90022;Pernambuco;Nordeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;Small Pack;0,37;28/09/10
8050;57477;26/09/10;Alta;50;745,48;0,02;Aéreo Normal;119,12;14,56;3,5;Ed Braxton;Maringá;72015;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Eletrodomésticos;Acco 6 Outlet Guardian Premium Surge Suppressor;Small Box;0,58;28/09/10
779;5543;24/09/10;Média;6;65,93;0,04;Aéreo Normal;11,06;10,31;1,79;Fred Chung;São Paulo;11554;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Papel;"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""";Wrap Bag;0,38;27/09/10
1475;10657;25/09/10;Média;44;289,94;0,07;Aéreo Normal;-102,19;6,48;6,22;James Galang;Porto Alegre;22003;Rio Grande do Sul;Sul;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1894;Small Box;0,37;27/09/10
2376;17249;25/09/10;Baixa;37;2911,64;0,02;Aéreo Normal;225,28;73,98;14,52;Matt Connell;São Paulo;44646;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Periféricos;Keytronic French Keyboard;Small Box;0,65;27/09/10
2455;17858;25/09/10;Média;21;187,14;0,02;Aéreo Normal;21,07;8,33;1,99;Becky Castell;Douradina;74006;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Tecnologia;Periféricos;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;Small Pack;0,52;27/09/10
2580;18597;26/09/10;Média;37;101,2;0,1;Aéreo Normal;38,58;2,88;0,5;Andy Gerbode;Porto Alegre;37087;Rio Grande do Sul;Sul;Brasil;Consumidor;Material de Escritório;Etiquetas;Avery 504;Small Box;0,36;27/09/10
5340;37925;26/09/10;Média;46;3780,16;0,1;Transporte Rodoviário;1265,82;90,97;14;Luke Weiss;Cuiabá;50315;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Lexmark Z54se Color Inkjet Printer;Jumbo Drum;0,36;27/09/10
5341;37925;26/09/10;Média;31;1784,048;0,05;Aéreo Normal;394,45;65,99;3,99;Luke Weiss;Cuiabá;50315;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;StarTAC 7760;Small Box;0,59;27/09/10
5538;39238;26/09/10;Crítica;9;373,48;0,1;Aéreo Rápido;112,06;40,98;2,99;Tracy Poddar;São Paulo;08028;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";Small Box;0,36;27/09/10
5672;40103;24/09/10;Não Especificada;7;353,02;0;Aéreo Normal;72,55;46,89;5,1;Amy Cox;Rio de Janeiro;05403;Rio de Janeiro;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Eletrodomésticos;Bionaire Personal Warm Mist Humidifier/Vaporizer;Medium Box;0,46;27/09/10
7477;53381;26/09/10;Crítica;26;287,43;0,01;Aéreo Normal;37,90;10,98;4,8;Juliana Krohn;Recife;94110;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Envelopes;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";Small Box;0,36;27/09/10
8051;57477;26/09/10;Alta;45;3086,5115;0,08;Aéreo Normal;1560,96;85,99;2,5;Ed Braxton;Maringá;72015;Paraná;Sul;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;Accessory12;Small Box;0,35;27/09/10
119;773;25/09/10;Média;38;2071,3395;0,06;Aéreo Normal;324,93;65,99;8,99;Helen Abelman;Campo Grande;46410;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;Talkabout T8367;Small Box;0,56;26/09/10
778;5543;24/09/10;Média;15;703,54;0,04;Aéreo Normal;138,46;48,58;3,99;Fred Chung;São Paulo;11746;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Belkin Premiere Surge Master II 8-outlet surge protector;Small Box;0,56;26/09/10
780;5543;24/09/10;Média;27;67,3;0,02;Aéreo Normal;-115,38;2,18;5;Fred Chung;São Paulo;11554;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Tesouras, réguas e aparadores;*Staples* Letter Opener;Wrap Bag;0,81;26/09/10
1476;10657;25/09/10;Média;8;1848,52;0,05;Transporte Rodoviário;-493,60;218,75;69,64;James Galang;Porto Alegre;22003;Rio Grande do Sul;Sul;Brasil;Consumidor;Mobiliário;Mesas;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;Jumbo Box;0,77;26/09/10
2088;14950;26/09/10;Baixa;48;525;0,03;Aéreo Normal;63,50;10,48;2,89;Giulietta Dortch;Recife;94086;Pernambuco;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Staples Battery-Operated Desktop Pencil Sharpener;Small Pack;0,6;26/09/10
2456;17858;25/09/10;Média;12;385,7;0;Aéreo Normal;-109,91;30,98;6,5;Becky Castell;Douradina;74006;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Tecnologia;Periféricos;Logitech Internet Navigator Keyboard;Small Box;0,79;26/09/10
2457;17858;25/09/10;Média;46;1048,39;0,06;Aéreo Rápido;206,56;22,98;7,58;Becky Castell;Douradina;74006;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;"Seth Thomas 12"" Clock w/ Goldtone Case";Small Box;0,51;26/09/10
3872;27654;24/09/10;Alta;12;94,83;0,02;Aéreo Normal;29,87;7,64;1,39;Lindsay Shagiari;São Paulo;45040;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Envelopes;Security-Tint Envelopes;Small Box;0,36;26/09/10
4040;28832;24/09/10;Média;45;98,64;0,03;Aéreo Normal;-9,36;2,08;1,49;Dave Kipp;Recife;92374;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;Round Ring Binders;Small Box;0,38;26/09/10
5849;41508;24/09/10;Alta;39;18561,31;0,05;Transporte Rodoviário;4822,42;500,98;26;Liz Willingham;São Paulo;44236;São Paulo;Sudeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Global Troy™ Executive Leather Low-Back Tilter;Jumbo Drum;0,6;26/09/10
7263;51814;24/09/10;Crítica;13;104,51;0,04;Aéreo Normal;-9,28;7,84;4,71;Michael Granlund;Anápolis;55016;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;Small Box;0,35;26/09/10
8024;57344;24/09/10;Alta;47;1060,0605;0,1;Aéreo Normal;-71,03;28,99;8,59;Sylvia Foulston;Goiânia;61761;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp;Medium Box;0,56;26/09/10
381;2631;23/09/10;Baixa;27;1078,49;0,08;Aéreo Normal;252,66;40,96;1,99;Jack Garza;Manaus;60035;Amazonas;Norte;Brasil;Corporativo;Tecnologia;Periféricos;Fuji 5.2GB DVD-RAM;Small Pack;0,55;25/09/10
2908;20966;18/09/10;Baixa;22;1194,06;0,04;Aéreo Normal;326,97;54,74;14,83;Mike Gockenbach;Curitiba;33024;Paraná;Sul;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx;Small Box;0,54;25/09/10
4039;28832;24/09/10;Média;46;1500,84;0,1;Aéreo Rápido;91,56;35,89;14,72;Dave Kipp;Recife;91730;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Envelopes;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;Small Box;0,4;25/09/10
4157;29504;23/09/10;Não Especificada;20;1485,06;0,04;Transporte Rodoviário;25,32;70,98;26,85;Richard Bierner;Porto Alegre;22980;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Mobiliário;Estantes;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;Jumbo Box;;25/09/10
4328;30851;21/09/10;Baixa;16;336,29;0,08;Aéreo Normal;-52,14;21,38;8,99;Emily Phan;Loanda;35756;Paraná;Sul;Brasil;Consumidor;Material de Escritório;Canetas e materiais de arte;Boston 1730 StandUp Electric Pencil Sharpener;Small Pack;0,59;25/09/10
4703;33505;25/09/10;Baixa;35;2463,2405;0,07;Aéreo Rápido;310,57;85,99;10,78;Pete Armstrong;Eldorado;74601;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;3395;Small Box;0,58;25/09/10
4748;33763;23/09/10;Não Especificada;23;10791,38;0,08;Aéreo Normal;-234,79;499,99;24,49;Evan Minnotte;Campo Grande;46324;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Copiadoras e fax;Sharp AL-1530CS Digital Copier;Large Box;0,36;25/09/10
5169;36773;23/09/10;Não Especificada;24;2048,78;0,05;Aéreo Normal;994,68;83,98;5,01;John Murray;Aracajú;83843;Sergipe;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;Ames Color-File® Green Diamond Border X-ray Mailers;Small Box;0,38;25/09/10
2037;14529;20/09/10;Baixa;44;3819,42;0,1;Transporte Rodoviário;-821,87;89,99;42;Lena Hernandez;Anápolis;48021;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Global Leather Task Chair, Black;Jumbo Drum;0,66;24/09/10
2477;17988;22/09/10;Baixa;46;2660,6105;0,03;Aéreo Normal;618,07;65,99;8,99;Anthony Garverick;Porto Alegre;28227;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;5180;Small Box;0,56;24/09/10
3333;23842;17/09/10;Baixa;20;127,16;0,1;Aéreo Normal;-74,03;6,68;6,92;Yoseph Carroll;Feira de Santana;98373;Bahia;Nordeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1898;Small Box;0,37;24/09/10
